20.92,49.15,1021.15,49.76,455.32
22.82,64.63,1020.78,66.73,449.34
23.55,51.95,1006,76.46,449.54
30.47,70.83,1010.91,46.94,444.39
13.16,40.71,1021.99,77.91,475.87
6.25,39.64,1010.98,83.45,483.43
16.98,53.16,1013.95,82.8,458.93
27.5,68.24,1010.38,73.44,430.9
24.39,63.21,1012.59,80.88,446.4
14.69,54.3,1018.01,73.4,462.63
26.31,72.39,1001.16,88.43,434.53
14.85,58.59,1014.04,89.85,454.62
21.95,59.43,1010.29,74.67,442.84
31.91,67.83,1008.76,53.22,425.28
16.2,65.46,1013.97,89.84,451.86
27.35,77.95,1012.14,74.14,431.72
8.73,41.26,1020.54,91.37,476.42
14.13,53.82,1016.72,64.85,467.08
13.18,40.24,1016.81,86.71,469.35
10.74,40.92,1021.74,94.97,466.77
6.28,43.02,1013.72,88.13,487.17
6.04,41.14,1027.92,87.12,481.37
16.78,58.95,1017.74,96.24,450.02
14.99,41.35,1004.56,98.9,466.85
26.26,65.06,1013.58,52.72,440.92
32.09,70.4,1003.73,55.65,434.64
22.88,63.91,1009.63,87.82,442.5
21.95,68.08,1012.91,69.36,443.93
26.65,63.78,1015.32,53.95,440.26
12.57,39.3,1019.57,72.44,473.67
15.67,41.1,1004.1,77.93,466.45
27.97,69.48,1010.4,57.24,432.18
13.76,45.87,1008.89,87.27,463.5
26.91,70.47,1007.55,72.59,434.24
25.18,71.98,1006.71,89.86,432.88
23.27,64.15,1020.98,71.18,452.26
23.2,73.17,1012,89.92,438.64
18.55,52.84,1004.45,86.82,450.23
7.23,41.22,1015.23,98.04,483.31
7.3,39.72,1020.85,77.83,485.1
13.93,39.64,1011.8,82.64,470.84
20.33,57.76,1016.47,75.35,450.25
32.2,72.29,1008.61,69.94,432.52
13.16,43.41,1016.43,79.47,465.6
27.26,73.18,1012.58,74.83,429.92
12.45,43.67,1013.61,91.34,474.27
12.04,40.23,1018.07,81.28,472.7
28.12,73.42,1011.49,80.16,435.46
27.21,67.45,1013.83,43.26,436.47
26.97,64.45,1009.43,53.96,443.75
26.99,72.99,1008,76.1,430.81
21.25,67.71,1006.9,55.76,444.98
30.33,68.67,1006,54.99,435.53
15.37,50.59,1019.02,98.2,463.35
25.8,44.57,1008,52.56,450.48
24.97,68.61,1011.08,58.94,447.83
15.98,39.64,1009.31,81.21,467.22
24.82,71.94,1010.5,64.67,438.69
21.32,45.01,1012.23,59.94,452.75
8.28,40.56,1023.29,79.44,486.4
27.22,67.9,1005.73,57.29,441.22
26.94,62.91,1011.68,41.3,449.1
18.86,46.48,1007.28,78.47,452
9.61,44.03,1008.3,91.36,473.54
26.2,65.18,1011.42,47.82,440.07
12.31,44.78,1011.15,77.34,468.29
16.48,48.92,1011.84,64.16,458.67
14.07,42.99,1007.57,96.05,468.87
25.19,63.94,1012.78,75.15,438.73
15.41,42.44,1012.6,86.74,472.28
13.16,43.71,1024.44,85.68,469.06
18.63,45.87,1007.98,79.9,453.79
16.94,50.59,1018.75,94.22,460.64
14.85,45.87,1009.37,84.65,462.67
24.56,63.21,1013.79,82.38,444.34
23.13,72.24,1010.92,92.3,437.67
26.84,71.94,1006.6,79.12,427.2
9.36,44.03,1010.3,87.2,474.68
30.19,64.79,1017.22,42.47,438.41
14.78,42.86,1015.32,84.75,471.17
18.6,68.28,1003.27,84.21,446.98
7.19,39.4,1011.45,90.65,483.04
29.15,73.42,1011.43,66.49,432.26
15.23,37.87,1020.17,85.02,464.02
9.19,41.01,1022.14,98.98,468.37
16.38,46.97,1013.6,73.67,459.87
18.23,60.95,1016.74,78.85,455.53
24.62,70.47,1010.55,72.71,435.88
5.72,39.33,1009.96,95.4,490.76
23.19,67.07,1005.67,65.19,442.45
13.21,40.56,1018.12,64.49,475.86
9.77,34.69,1027.72,74.98,477.51
30.82,70.36,1006.47,58.79,439.16
23.63,58.62,1016.45,69.97,445.51
24.66,48.78,1018.39,71.79,449.11
8.83,41.14,1025.37,94.36,474.51
14.79,46.48,1007.46,92.4,462.55
3.69,38.44,1016.74,82.87,490.78
24.03,66.54,1012.19,69.15,438.08
13.23,42.34,1018.02,97.49,462.21
25.79,67.17,1007.89,81.38,440.75
25.72,59.21,1012.37,66.62,437.72
11.8,41.54,1020,65.85,476.12
16.52,42.24,1017.51,67.65,469.13
23.51,63.78,1016.1,69.79,446.58
25.25,58.46,1015.54,70.76,444.05
19.82,58.16,1016.76,74.66,455.5
11.73,37.92,1008.24,65.13,472.04
27.96,73.42,1011.11,71.93,435.93
25.59,72.43,1007.88,82.98,432.49
22.61,59.87,1019.12,66.12,441.2
23.03,65.12,1016.29,69.8,447.84
26.38,44.89,1009.14,51.79,442.13
31.52,76.2,1008.31,57.35,435.31
20.36,60.1,1011.21,84.79,454.25
13.55,43.48,1016.08,67.25,464.33
25.44,61.25,1012.57,87.65,441.77
11.09,41.58,1020.99,91.09,464.81
25.36,60.07,1015.06,66.11,439.73
30.68,71.8,1010.81,61.4,435.4
25.48,60.29,1017.55,51.22,443.77
29.79,62.66,1008.5,48.51,440.27
8.37,39.99,1010.36,93.26,482.31
8.49,43.69,1016.93,85.63,483.62
26.85,74.16,1008.66,93.8,431.16
29.34,71.98,1005.19,75.19,428.24
21.11,58.12,1015.38,77.78,453.28
21.12,62.96,1020.83,69.96,454.65
15.03,35.71,1015.26,56.55,467.61
23.74,62.96,1019.65,63.39,449.48
32.96,69.75,1008.86,40.23,435.56
20.23,52.05,1012.15,47.49,457.57
22.46,58.33,1013.21,68.68,445.9
11.54,45,1022.77,80.79,482.34
24.62,68.31,1010.45,75.18,448.58
10.12,41.55,1005.78,62.34,475.46
15.67,38.62,1015.76,66.29,463.17
21.96,48.6,1004.87,76.27,446.56
11.82,41.54,1019.96,67.65,476.97
19.8,51.19,1008.25,91.98,446.66
22.32,64.27,1014.35,82.98,446.62
19.75,49.02,1009.38,92.89,446.63
25.48,65.12,1016.12,53.66,447.85
14.84,42.03,1017.47,79.27,466.2
21.38,49.21,1012.49,53.77,449.66
18.67,47.83,1005.12,82.97,454.47
26.27,58.33,1013.81,60.43,438.82
27.23,63.9,1014.3,47.19,443.61
20.87,63.31,1012.27,79.51,446.7
19.4,39.53,1007.96,63.38,457.17
21.97,65.61,1016.09,73.29,447.05
17.16,40.55,1000.26,72.21,461.58
13.62,42.34,1017.87,89.67,464.79
13.9,44,1025.1,87.17,466.24
9.45,39.04,1023.08,75.81,483.66
23.66,62.08,1022.42,64.13,447.06
26.91,70.02,1010.75,59.48,445.31
23.04,74.99,1005.44,92.86,437.65
26.93,67.07,1005.65,60.26,437.76
24.59,60.37,1005.31,76.81,438.09
34.63,74.33,1011.7,31.45,428.54
20.48,60.29,1017.16,72.1,455.51
26.55,60.23,1009.88,79.54,438.95
10.74,43.67,1011.75,80.1,477.32
12.28,43.67,1012.69,70.23,475.08
10.8,41.66,1013.79,81.96,475.51
26.26,71.73,1009.59,80.06,430.79
24.9,71.77,1006.24,85.25,427.77
28.41,74.16,1010.29,72.09,439.2
22.72,63.73,1012.63,82.14,448.56
33.4,69.98,1013.29,47.78,432.44
26.35,59.87,1013.24,73.63,447.26
24.58,49.02,1008.85,79.32,442.47
12.76,42.32,1015.35,78.18,466.15
9.64,39.85,1012.9,83.82,478.37
10.91,41.04,1026.57,74.24,469.53
12.27,41.17,1019.39,52.18,473.84
28.4,74.93,1013.65,48.6,442.23
11.04,45.51,1017.53,83.42,474.45
20.75,60.77,1017.91,86.06,448.58
21.31,69.05,1002.46,73.42,440.97
25.4,65.34,1013.11,53.93,445.82
25.95,65.61,1014.36,52.54,443.88
27.44,65.59,1010.76,68.67,441.08
18.42,58.95,1016.95,86.77,452.1
17.48,46.21,1014.02,80.78,455.35
13.87,49.83,1006.76,89.14,462.46
10.06,39.61,1020.87,74.01,476.92
23.21,62.44,1011.78,76.66,442.47
21.44,60.32,1015.2,81.1,448.84
26.73,68.84,1010.75,66.83,440.45
30.96,64.44,1013.63,49.64,437.61
14.6,44.84,1023.58,88.21,464.88
20.28,63.86,1016.04,74.66,447.26
15.47,38.73,1001.13,77.61,467.96
11.71,40.05,1014.49,86.09,471.49
25.77,68.08,1010.99,73.58,433.46
18.13,66.86,1012.9,78.84,454.85
11.2,35.76,1019.24,64.59,473.33
9.78,43.8,1022.25,69.64,477.22
23.85,74.22,1009.99,82.72,441.66
16.7,50.66,1014.86,94.87,457.74
28.41,66.91,1008.22,57.93,440.52
29.64,67.79,1009.99,51.23,440.74
24.39,71.85,1009.73,72.24,438.2
32.39,74.16,1008.53,61.09,431.17
31.56,66.44,1008.91,64.16,430.11
17.72,48.14,1013.26,65.09,457.44
30.85,67.45,1014.53,32.99,430.8
13.19,39.18,1023.67,66.78,469.62
33.79,69.05,1001.62,40.13,435.1
13.99,45,1023.83,77.92,472.55
24.78,57.19,1008.08,65.4,443.62
17.82,56.89,1014.24,77.73,453.83
24.9,67.25,1017.77,66.17,433.71
11.46,44.85,1014.3,63.24,475.33
28.68,70.32,1008.51,45.73,430.48
18.2,45.01,1013.82,68.14,452.21
23.5,50.78,1008.7,57.7,445.09
10.34,41.74,1020.07,79.17,480.84
15.64,38.28,1014.39,76.93,466.51
13.55,42.99,1007.58,97.55,470.82
26.18,68.08,1012.92,55.7,436.51
10.81,45,1023.45,85.89,482.63
28.09,65.27,1013.27,51.96,440
25.32,61.25,1011.56,80.1,436.67
29.23,72.99,1007.04,63.47,431
9,43.13,1020.25,81.32,481.09
17.29,52.72,1024.71,62.32,467.23
13.92,39.58,1012.5,80.28,465.67
30.15,72.51,1009.37,50.64,443.72
23.96,51.3,1011.81,71.81,451.11
17.34,44.06,1015.84,74.88,458.5
14.02,44.47,1028.02,68.97,465.93
29.12,74.87,1009.85,62.51,435.51
10.22,39.64,1010.72,63.05,477.22
27.74,74.78,1010.05,60.82,436.87
16.5,39.72,1003.05,65.99,459.06
20.46,59.21,1018.42,85.89,445.22
27.51,71.29,1009.43,76.92,430.42
13.1,49.83,1007.29,92.79,466.08
31.07,70.32,1011.74,65.91,436.16
10.79,43.56,1015.15,73.01,479.64
22.57,63.94,1013.49,81.61,443.58
33.63,70.4,1004.02,53.6,430.05
22.56,47.43,1006.72,54.82,448.65
20.65,41.67,1012.76,45.27,455.5
24.31,65.94,1011.5,61.61,442.69
25.61,47.43,1008.62,54.51,442.96
9.41,41.54,1019.48,82.19,481.59
6.61,36.24,1013.57,91.8,483.12
13.53,38.73,1004.86,85.38,472.46
10.2,41.46,1020.23,84.54,481.46
9.26,39.61,1021.18,84.58,480.38
12.02,43.69,1016.12,74.07,477.74
14.74,43.71,1024.35,81.53,465.49
8.35,43.79,1016.2,85.23,484.21
19.35,39.72,1002.5,51.24,455.29
26.74,69.89,1013.96,51.82,436.02
12.17,41.58,1013.89,88.98,463.03
13.91,39.35,1014.69,75.51,469.02
16.15,41.85,1016.54,81.58,466.56
28.31,50.05,1005.75,50.17,436.75
32.87,70.8,1009.54,59.85,433.1
29.48,73.21,1000.67,79.35,433.53
29.23,69.59,1009,71.41,437.95
7.71,40.71,1021.53,95.48,471.38
26,70.47,1009.61,74.66,435.05
31.41,74.16,1011.1,57.05,434.88
5.28,45.87,1008.25,97.88,479.91
10.19,44.63,1020.58,91.64,472.45
10.35,40.27,1005.09,92.42,477.8
13.72,54.3,1017.89,79.08,467.05
10.96,37.5,1013.46,79.54,471.05
19.36,39.54,1008.97,58.92,458.75
31.23,75.08,1004.93,46.19,439.14
32.77,71.32,1007.68,42.39,436.95
23.35,71.77,1005.99,90.79,434.6
24.99,51.43,1006.95,79.63,441.45
26.53,69.71,1009.88,76.26,446.17
18.62,65.48,1018.45,73.39,451.94
16.72,53.82,1015.46,66.9,458.25
21.07,67.07,1004.64,86.16,446.05
31.08,59.57,1010.76,60.49,442.88
22.85,60.08,1018.05,67.12,452.5
22.99,56.57,1013.93,78.77,445.44
11.12,44.92,1025.58,93.52,470.82
16.63,43.77,1012.25,75.09,458.66
28.85,59.27,1011.69,51.8,440.3
29.97,70.32,1007.44,53.26,428.42
30.73,69.89,1015,58.9,426.79
27.17,61.02,1011.38,65.32,437.06
30.15,69.88,1007.2,73.67,434.75
13.18,40.83,1007.67,95.44,472.36
28.44,69.84,1003.25,68.24,426.69
34.4,77.95,1009.83,57.86,430.87
23.1,60.08,1017.69,65.44,451.01
28.08,59.14,1016.16,58.08,438.83
30.92,80.18,1010.11,72.47,432.35
26.47,69.51,1009.51,65.02,433.89
7.97,39.04,1018.51,65.17,483.3
30.07,70.98,1007.74,75.68,437.55
20.31,69.94,1009.7,86.53,446.87
13.65,39.28,1012.97,79.64,471.91
24.1,60.29,1008.2,61.81,449.79
32.23,69.13,1000.61,55.1,426.9
17.69,44.34,1019.31,61.12,464.13
5.42,41.38,1020.77,86.02,491.38
32.89,73.68,1014.45,52.34,426.46
26.59,59.92,1009.97,70.09,438.22
28.74,71.14,1011.53,48.6,430.12
9,36.3,1027.11,75.89,480.31
18.5,46.93,1015,66.81,455.63
32.21,71.85,1008.25,58.09,429.15
18.31,46.21,1010.46,82.15,451.75
27.14,64.27,1012.71,54.4,441.68
26.22,49.82,1015.48,55.8,454.2
22.72,69.84,1005.96,83.9,436.7
10.63,42.28,1008.37,92.68,474.97
19.39,51.43,1011.06,94.35,456.25
26.85,73.77,1001.2,90.13,431.24
9.74,41.01,1019.12,98.39,465.8
16.34,42.28,1008.08,52.8,463.29
18.36,62.1,1019.9,79.09,453.5
8.03,37.8,1020.47,60.67,481.51
7.34,40.72,1023.01,80.08,483.92
28.17,72.43,1007.37,68.92,428.88
23.92,66.54,1009.93,62.37,441.9
12.17,40.6,1013.59,88.62,473.76
29.13,70.72,1009.61,67.49,436.9
26.09,60.29,1017.72,50.83,444.71
19.08,41.1,1001.96,62.77,458.94
20.5,51.19,1009,91.79,445.35
23,49.5,1014.15,66.68,454.44
26.08,70.32,1012.32,89,434.24
31.27,69.13,1009.45,57.01,425.48
25.69,73.18,1012.64,86.35,432.82
10.16,40.8,1028.13,86.39,477.49
30.49,70.32,1011.34,66.33,434.76
28.45,69.23,1013.07,39.46,436.96
22.04,58.05,1013.11,85.22,447.28
13.18,40.03,1017.75,82.29,470.88
31.41,76.09,1007.68,70.49,430.81
11.3,25.36,1008.66,96.18,471.19
24.22,68.51,1013.23,74.96,440.01
16.21,41.23,995.88,80,463.09
14.55,41.7,1018.58,80.8,454.14
15.04,41.35,1004.29,99.1,467.96
22.21,61.5,1008.34,76.22,445.77
30.16,73.17,1010.74,58.99,434.43
13.34,41.79,1011.48,86.66,461.12
21.18,70.02,1010.27,96.46,442.51
8.54,38.08,1019.75,71.24,478.31
12.2,39.72,1018.07,54.83,471.33
